Topic;Word;Score;;
Bildung;schuljahr;6.380.005;;
Bildung;ausbildungsstell;6.330.275;;
Bildung;bundesfreiwilligendien;6.180.275;;
Bildung;kulturforder;6.180.275;;
Bildung;student;6.046.696;;
Bildung;gymnasium;6.034.921;;
Bildung;kunstlerinn;5.980.275;;
Bildung;filmwirtschaft;5.900.275;;
Bildung;forschungsbereich;5.650.275;;
Bildung;ausbildungsordn;5.620.275;;
Bildung;pakt;5.543.585;;
Bildung;durchlass;5.540.614;;
Bildung;forschungslandschaft;5.540.275;;
Bildung;fakultat;5.497.672;;
Umwelt;klimaschutz;101.190.325;;
Umwelt;umweltpolit;57.400.325;;
Umwelt;fahrzeug;55.187.812;;
Umwelt;stoff;54.401.658;;
Umwelt;emission;41.430.325;;
Umwelt;abfall;40.290.325;;
Umwelt;kernkraftwerk;31.923.655;;
Umwelt;klimawandel;30.519.368;;
Umwelt;grenzwert;30.430.325;;
Umwelt;automobilindustri;25.660.325;;
Umwelt;entsorg;25.220.325;;
Umwelt;co;24.182.942;;
Umwelt;emissionshandel;23.840.325;;
Umwelt;umweltminist;23.341.550;;
Umwelt;energieeffizienz;22.373.843;;
Umwelt;larm;22.040.325;;
Umwelt;naturschutz;21.952.797;;
Umwelt;meer;18.336.772;;
Umwelt;fluss;17.640.325;;
Umwelt;gewass;17.519.569;;
Umwelt;endlag;15.530.325;;
Umwelt;schadstoff;15.080.325;;
Umwelt;umlag;13.697.032;;
Umwelt;trinkwass;13.340.325;;
Umwelt;bundesumweltminist;13.200.727;;
Umwelt;klimapolit;13.020.325;;
Umwelt;mull;12.410.325;;
Umwelt;umweltausschuss;12.343.827;;
Umwelt;endlager;12.190.325;;
Umwelt;altlast;11.994.475;;
Umwelt;umweltministerium;11.813.510;;
Umwelt;klimaschutzziel;11.810.325;;
Umwelt;umweltbundesamt;11.800.325;;
Umwelt;larmschutz;11.180.325;;
Umwelt;umweltbelast;10.813.240;;
Umwelt;fahrverbot;10.760.325;;
Umwelt;chemikali;9.920.325;;
Umwelt;gebaudesanier;9.885.544;;
Umwelt;sicherheitsstandard;9.870.822;;
Umwelt;grundwass;9.810.325;;
Umwelt;zertifikat;9.671.118;;
Umwelt;abwass;9.500.325;;
Umwelt;fischerei;9.131.225;;
Umwelt;bundesumweltministerium;9.100.325;;
Umwelt;verpack;8.698.065;;
Umwelt;klimaziel;8.650.325;;
Umwelt;waldsterb;8.649.980;;
Umwelt;pflanzenschutzmittel;8.630.325;;
Umwelt;atommull;8.510.325;;
Umwelt;umweltvertraglichkeitspruf;8.293.340;;
Umwelt;brennelement;8.090.325;;
Umwelt;katalysator;8.080.325;;
Umwelt;ausstoss;8.066.685;;
Umwelt;zwischenlag;7.870.325;;
Umwelt;kohlekraftwerk;7.616.673;;
Umwelt;diesel;7.537.537;;
Umwelt;klimaschutzpolit;7.520.325;;
Umwelt;pflanzenschutzmitteln;7.500.325;;
Umwelt;wasserhaushaltsgesetz;7.480.325;;
Umwelt;verpackungsverordn;7.400.325;;
Umwelt;umweltfrag;7.370.325;;
Umwelt;wiederaufarbeit;7.354.121;;
Umwelt;verursacherprinzip;7.273.779;;
Umwelt;gorleb;7.240.325;;
Umwelt;bundesnaturschutzgesetz;7.230.325;;
Umwelt;umweltschad;7.191.520;;
Umwelt;anwohn;6.940.325;;
Umwelt;pestizid;6.920.325;;
Umwelt;klaranlag;6.820.325;;
Umwelt;umweltproblem;6.817.007;;
Umwelt;immissionsschutzgesetz;6.750.325;;
Umwelt;glas;6.748.014;;
Umwelt;gewasserschutz;6.600.325;;
Umwelt;luftreinhalt;6.594.277;;
Umwelt;regenwald;6.500.733;;
Umwelt;sachzusammenhang;6.409.766;;
Umwelt;umweltbereich;6.339.888;;
Umwelt;umweltministerin;6.334.921;;
Umwelt;lager;6.194.639;;
Umwelt;fluglarm;6.020.123;;
Umwelt;verbrenn;5.969.295;;
Umwelt;anleit;5.863.361;;
Umwelt;verbandsklag;5.850.325;;
Umwelt;verschmutz;5.830.325;;
Umwelt;klimakonferenz;5.780.325;;
Umwelt;treibhausgas;5.780.325;;
Umwelt;schacht;5.770.453;;
Umwelt;pflanz;5.743.970;;
Umwelt;artenschutz;5.650.325;;
Umwelt;oko;5.650.325;;
Umwelt;autos;5.641.255;;
Umwelt;wohngebiet;5.613.188;;
Umwelt;messung;5.595.823;;
Umwelt;stickoxid;5.580.325;;
Umwelt;abfallwirtschaft;5.540.325;;
Umwelt;larmbelast;5.520.325;;
Umwelt;kohleausstieg;5.510.325;;
Umwelt;erkund;5.510.325;;
Umwelt;nachrust;5.464.973;;
Umwelt;streumunition;5.250.325;;
Energie;kernenergi;85.990.350;;
Energie;naturschutz;85.377.878;;
Energie;reaktorsich;71.260.350;;
Energie;energiepolit;64.510.350;;
Energie;strom;59.100.350;;
Energie;energieversorg;49.807.666;;
Energie;energiew;47.247.818;;
Energie;technikfolgenabschatz;43.020.350;;
Energie;aussteig;40.847.897;;
Energie;bergbau;34.050.350;;
Energie;kraftwerk;32.899.221;;
Energie;atomkraftwerk;28.010.350;;
Energie;atomenergi;27.310.350;;
Energie;stadtentwickl;26.973.232;;
Energie;steinkohl;26.930.350;;
Energie;ol;26.760.350;;
Energie;gas;26.260.350;;
Energie;genehmigungsverfahr;24.030.350;;
Energie;energietrag;20.537.137;;
Energie;kernkraftwerk;20.257.020;;
Energie;lit;18.734.011;;
Energie;verbraucherschutz;18.403.426;;
Energie;benzin;17.082.901;;
Energie;strompreis;16.590.350;;
Energie;reaktor;16.510.350;;
Energie;energieeinspar;15.022.442;;
Energie;energiewirtschaft;14.361.656;;
Energie;tourismus;13.647.288;;
Energie;atomkraft;13.550.350;;
Energie;bergleut;13.530.350;;
Energie;versorgungssich;13.431.713;;
Energie;braunkohl;13.300.318;;
Energie;go;12.697.219;;
Energie;heizol;12.593.252;;
Energie;erdgas;12.540.350;;
Energie;stromerzeug;12.484.105;;
Energie;energiepreis;12.414.993;;
Energie;brut;11.210.350;;
Energie;energiequell;10.995.381;;
Energie;elektromobilitat;10.930.350;;
Energie;energieprogramm;10.890.350;;
Energie;energieverbrauch;10.008.231;;
Energie;kraftstoff;10.000.008;;
Energie;tankstell;9.730.350;;
Energie;atomgesetz;9.408.891;;
Energie;atomausstieg;9.286.301;;
Energie;bundesnetzagentur;9.194.594;;
Energie;kohlekraftwerk;9.164.002;;
Energie;kilowattstund;9.150.350;;
Energie;neuwahl;9.096.531;;
Energie;erdol;8.980.350;;
Energie;stadtwerk;8.940.350;;
Energie;netzausbau;8.710.350;;
Energie;steinkohlenbergbau;8.470.350;;
Energie;stromversorg;8.460.350;;
Energie;energieversorgungsunternehm;7.648.124;;
Energie;kernkraft;7.450.350;;
Energie;wasserstoff;7.330.350;;
Energie;energiekost;7.276.118;;
Energie;plutonium;7.230.350;;
Energie;energiekonzept;7.228.903;;
Energie;uran;7.223.351;;
Energie;inbetriebnahm;7.223.281;;
Energie;energiemarkt;7.082.965;;
Energie;zusatzpunktlist;6.856.439;;
Energie;storfall;6.794.533;;
Energie;bergarbeit;6.670.350;;
Energie;energieerzeug;6.659.546;;
Energie;megawatt;6.605.885;;
Energie;laufzeitverlanger;6.590.350;;
Energie;energiewirtschaftsgesetz;6.460.350;;
Energie;genehmigungsbehord;6.326.256;;
Energie;netzneutralitat;6.230.350;;
Energie;stromverbrauch;6.217.964;;
Energie;brennstoff;6.128.792;;
Energie;energiebereich;5.916.668;;
Energie;warm;5.893.291;;
Energie;kohlepolit;5.820.350;;
Energie;duldung;5.786.589;;
Energie;energiemix;5.732.803;;
Energie;kohlepfenn;5.730.350;;
Energie;abschatz;5.661.716;;
Energie;kopplung;5.609.996;;
Energie;bergbaus;5.560.350;;
Energie;bonus;5.469.447;;
Energie;ausgleichsabgab;5.461.977;;
Energie;energiebedarf;5.450.002;;
Energie;stromeinspeisungsgesetz;5.200.350;;
Energie;wiederaufarbeitungsanlag;5.190.350;;
Energie;elektrizitatswirtschaft;5.139.431;;
Energie;mineralol;5.010.920;;
Energie;energiekonzern;4.998.589;;
Energie;strommarkt;4.970.350;;
Energie;jahrhundertvertrag;4.960.350;;
Energie;verstrom;4.960.350;;
Energie;wohnungslos;4.920.350;;
Energie;wirkungsgrad;4.855.404;;
Energie;energieverwend;4.830.069;;
Energie;infrastrukturmassnahm;4.746.748;;
Energie;abschalt;4.730.350;;
Transport;bahn;153.580.325;;
Transport;bundesbahn;141.030.325;;
Transport;schien;55.390.325;;
Transport;schiff;53.650.325;;
Transport;verkehrspolit;52.730.325;;
Transport;autobahn;43.370.325;;
Transport;auto;39.070.325;;
Transport;km;34.823.168;;
Transport;strassenbau;34.200.325;;
Transport;eisenbahn;34.110.325;;
Transport;strassenverkehr;32.620.325;;
Transport;verkehrstrag;29.428.329;;
Transport;maut;27.210.325;;
Transport;lkw;26.500.325;;
Transport;verkehrsminist;25.176.416;;
Transport;autos;24.469.395;;
Transport;verkehrsausschuss;23.953.147;;
Transport;haf;22.970.325;;
Transport;pkw;22.454.525;;
Transport;bundesverkehrsminist;22.331.947;;
Transport;kust;22.280.232;;
Transport;bundesstrass;20.730.325;;
Transport;see;20.394.434;;
Transport;guterverkehr;19.480.325;;
Transport;bundesverkehrswegeplan;18.880.325;;
Transport;autofahr;18.590.325;;
Transport;verkehrsinfrastruktur;18.560.325;;
Transport;luftverkehr;18.550.325;;
Transport;nahverkehr;18.550.325;;
Transport;personennahverkehr;18.340.325;;
Transport;verkehrssich;16.480.325;;
Transport;konz;15.840.325;;
Transport;bord;15.143.531;;
Transport;bahnhof;14.875.305;;
Transport;opnv;13.060.325;;
Transport;bundesverkehrsministerium;12.741.229;;
Transport;flugsicher;12.430.325;;
Transport;flagg;12.240.325;;
Transport;bundesfernstrass;12.040.325;;
Transport;wag;12.009.413;;
Transport;verkehrsmittel;11.934.410;;
Transport;bahnreform;11.850.325;;
Transport;verkehrsweg;10.905.617;;
Transport;flug;10.760.325;;
Transport;zweckbind;10.745.852;;
Transport;flughaf;10.477.371;;
Transport;verkehrsministerium;9.944.382;;
Transport;binnenschiffahrt;9.807.944;;
Transport;reed;9.740.325;;
Transport;bundesautobahn;9.220.325;;
Transport;marin;8.927.736;;
Transport;seeschiffahrt;8.817.656;;
Transport;schienenverkehr;8.809.757;;
Transport;flugverkehr;8.650.325;;
Transport;verkehrsteilnehm;8.560.325;;
Transport;personenverkehr;8.514.584;;
Transport;fernverkehr;8.477.016;;
Transport;fahrrad;8.096.250;;
Transport;verkehrshaushalt;8.086.980;;
Transport;schienennetz;8.050.325;;
Transport;pirateri;8.020.325;;
Transport;unfall;7.906.879;;
Transport;mittelme;7.780.325;;
Transport;golf;7.580.625;;
Transport;verkehrsprojekt;7.460.325;;
Transport;verkehrsbereich;7.366.365;;
Transport;strassennetz;7.250.325;;
Transport;bedarfsplan;7.230.799;;
Transport;siedlung;7.147.340;;
Transport;luftraum;6.890.325;;
Transport;bus;6.874.689;;
Transport;kraftfahr;6.730.325;;
Transport;stau;6.712.130;;
Transport;fahrgast;6.524.028;;
Transport;ortsumgeh;6.520.325;;
Transport;verkehrsunfall;6.375.836;;
Transport;schiffahrt;6.283.811;;
Transport;fuhrerschein;6.210.325;;
Transport;inseln;6.031.272;;
Transport;seeleut;5.970.265;;
Transport;reichsbahn;5.840.325;;
Transport;schienenweg;5.738.515;;
Transport;seehaf;5.400.325;;
Transport;individualverkehr;5.370.325;;
Transport;passagi;5.330.325;;
Transport;bundesbahngesetz;5.258.518;;
Transport;regionalisier;5.180.325;;
Transport;pirat;5.160.325;;
Transport;landstrass;5.120.325;;
Transport;ag;4.998.181;;
Transport;meer;4.913.878;;
Transport;kustenland;4.879.139;;
Transport;verkehrsverhaltnis;4.803.284;;
Transport;werkfernverkehr;4.780.325;;
Transport;abmahn;4.741.040;;
Transport;guterfernverkehr;4.730.127;;
Transport;lkws;4.720.325;;
Transport;mineralolsteu;4.650.490;;
Transport;zeichnung;4.640.325;;
Transport;tarif;4.566.669;;
Recht & Kriminalität;mutt;123.800.625;;
Recht & Kriminalität;richt;119.607.015;;
Recht & Kriminalität;straftat;86.400.590;;
Recht & Kriminalität;vat;85.580.625;;
Recht & Kriminalität;verbrech;80.350.625;;
Recht & Kriminalität;terrorismus;69.820.625;;
Recht & Kriminalität;straf;69.070.625;;
Recht & Kriminalität;ehe;68.720.625;;
Recht & Kriminalität;strafrecht;55.567.796;;
Recht & Kriminalität;mord;55.070.625;;
Recht & Kriminalität;kriminalitat;53.571.251;;
Recht & Kriminalität;senat;47.710.625;;
Recht & Kriminalität;madch;45.679.415;;
Recht & Kriminalität;anschlag;44.800.625;;
Recht & Kriminalität;staatsanwaltschaft;41.370.625;;
Recht & Kriminalität;terrorist;37.020.625;;
Recht & Kriminalität;strafgesetzbuch;36.649.045;;
Recht & Kriminalität;terror;34.098.551;;
Recht & Kriminalität;familienpolit;29.434.098;;
Recht & Kriminalität;ehegatt;28.230.625;;
Recht & Kriminalität;bundesgerichtshof;27.100.127;;
Recht & Kriminalität;rechtspolit;26.680.625;;
Recht & Kriminalität;gefang;24.770.625;;
Recht & Kriminalität;rechtsanwalt;24.430.625;;
Recht & Kriminalität;stgb;23.677.808;;
Recht & Kriminalität;gefangnis;23.600.625;;
Recht & Kriminalität;drog;23.310.625;;
Recht & Kriminalität;steuerhinterzieh;23.170.625;;
Recht & Kriminalität;bundeskriminalamt;22.470.625;;
Recht & Kriminalität;freiheitsstraf;22.300.625;;
Recht & Kriminalität;bundesgrenzschutz;22.230.625;;
Recht & Kriminalität;ehrenamt;21.957.215;;
Recht & Kriminalität;strafverfolg;21.841.892;;
Recht & Kriminalität;sicherheitsbehord;20.794.265;;
Recht & Kriminalität;ehefrau;20.270.625;;
Recht & Kriminalität;erziehungsgeld;20.260.625;;
Recht & Kriminalität;bundesjustizminist;19.430.625;;
Recht & Kriminalität;verdacht;19.066.943;;
Recht & Kriminalität;staatsanwalt;19.060.625;;
Recht & Kriminalität;senator;18.402.011;;
Recht & Kriminalität;strafverfahr;18.277.067;;
Recht & Kriminalität;straftatbestand;18.190.625;;
Recht & Kriminalität;strafprozessordn;17.989.233;;
Recht & Kriminalität;rechtsschutz;17.654.280;;
Recht & Kriminalität;haft;17.610.316;;
Recht & Kriminalität;verjahr;17.540.625;;
Recht & Kriminalität;vergewalt;17.220.625;;
Recht & Kriminalität;bundesverwaltungsgericht;16.980.625;;
Recht & Kriminalität;justizministerium;16.709.226;;
Recht & Kriminalität;beschuld;16.494.461;;
Recht & Kriminalität;bundesjustizministerium;16.433.980;;
Recht & Kriminalität;sicherungsverwahr;16.370.625;;
Recht & Kriminalität;polizei;16.190.583;;
Recht & Kriminalität;elternteil;16.010.220;;
Recht & Kriminalität;ermittlungsverfahr;15.980.625;;
Recht & Kriminalität;hausfrau;15.775.500;;
Recht & Kriminalität;landgericht;15.600.625;;
Recht & Kriminalität;volkermord;14.633.824;;
Recht & Kriminalität;therapi;14.176.998;;
Recht & Kriminalität;menschenhandel;14.000.625;;
Recht & Kriminalität;delikt;13.840.625;;
Recht & Kriminalität;alkohol;13.717.305;;
Recht & Kriminalität;strafbar;13.546.252;;
Recht & Kriminalität;angeklagt;13.490.625;;
Recht & Kriminalität;verwaltungsgericht;13.339.102;;
Recht & Kriminalität;scheidung;13.280.197;;
Recht & Kriminalität;rechtspfleg;13.020.625;;
Recht & Kriminalität;feuerwehr;12.590.625;;
Recht & Kriminalität;strafvollzug;12.510.625;;
Recht & Kriminalität;ehepartn;11.670.625;;
Recht & Kriminalität;ehemann;11.660.308;;
Recht & Kriminalität;verjahrungsfrist;11.220.625;;
Recht & Kriminalität;gerichtsbar;11.219.551;;
Recht & Kriminalität;sonderausschuss;11.137.454;;
Recht & Kriminalität;frauenhaus;10.970.625;;
Recht & Kriminalität;archiv;10.843.745;;
Recht & Kriminalität;oberlandesgericht;10.640.625;;
Recht & Kriminalität;haftling;10.570.625;;
Recht & Kriminalität;lebensgemeinschaft;10.520.625;;
Recht & Kriminalität;katastrophenschutz;10.440.625;;
Recht & Kriminalität;amtsgericht;10.230.625;;
Recht & Kriminalität;geldstraf;10.140.625;;
Recht & Kriminalität;gerichtsverfahr;10.133.680;;
Recht & Kriminalität;rechtsfrag;10.097.464;;
Recht & Kriminalität;jugendschutz;10.055.621;;
Recht & Kriminalität;erwerbsarbeit;9.910.252;;
Recht & Kriminalität;tabell;9.702.639;;
Recht & Kriminalität;kindererzieh;9.641.018;;
Recht & Kriminalität;terroranschlag;9.550.625;;
Recht & Kriminalität;erziehungsurlaub;9.420.625;;
Recht & Kriminalität;freilass;9.360.625;;
Recht & Kriminalität;bafin;9.122.893;;
Recht & Kriminalität;vernehm;9.120.150;;
Recht & Kriminalität;verbrechensbekampf;9.000.625;;
Recht & Kriminalität;hilfswerk;8.990.625;;
Recht & Kriminalität;kronzeugenregel;8.980.625;;
Recht & Kriminalität;abgabenordn;8.970.797;;
Recht & Kriminalität;ehen;8.940.625;;
Recht & Kriminalität;informationsaustausch;8.764.011;;
Recht & Kriminalität;notig;8.690.625;;
Sozialpolitik;rent;311.220.400;;
Sozialpolitik;rentenversicher;196.670.400;;
Sozialpolitik;rentn;140.990.400;;
Sozialpolitik;pfleg;111.780.400;;
Sozialpolitik;armut;99.690.400;;
Sozialpolitik;angestellt;93.370.400;;
Sozialpolitik;kindergeld;92.940.400;;
Sozialpolitik;sozialhilf;79.130.400;;
Sozialpolitik;pflegeversicher;53.710.400;;
Sozialpolitik;unfall;39.367.002;;
Sozialpolitik;kriegsopf;36.730.400;;
Sozialpolitik;beitragszahl;35.432.719;;
Sozialpolitik;unfallversicher;29.158.127;;
Sozialpolitik;rentenreform;28.664.474;;
Sozialpolitik;altersvorsorg;28.392.631;;
Sozialpolitik;riest;26.183.231;;
Sozialpolitik;rentnerinn;25.970.400;;
Sozialpolitik;massenarbeitslos;25.080.400;;
Sozialpolitik;existenzminimum;24.446.506;;
Sozialpolitik;kriegsopferversorg;24.442.782;;
Sozialpolitik;alleinerzieh;24.348.658;;
Sozialpolitik;bundeszuschuss;24.006.394;;
Sozialpolitik;beitragssatz;23.882.431;;
Sozialpolitik;witw;23.860.400;;
Sozialpolitik;arbeitslosenhilf;23.477.902;;
Sozialpolitik;pflegebedurft;23.360.400;;
Sozialpolitik;einkommensgrenz;22.840.400;;
Sozialpolitik;rucklag;22.831.215;;
Sozialpolitik;jugendhilf;22.320.400;;
Sozialpolitik;regelsatz;21.820.400;;
Sozialpolitik;sozialhilfeempfang;21.426.829;;
Sozialpolitik;rentenversicherungstrag;19.866.747;;
Sozialpolitik;altersarmut;19.660.785;;
Sozialpolitik;bundesversorgungsgesetz;19.340.400;;
Sozialpolitik;kinderfreibetrag;19.225.781;;
Sozialpolitik;familienlastenausgleich;18.650.400;;
Sozialpolitik;freibetrag;18.381.781;;
Sozialpolitik;alterssicher;17.738.095;;
Sozialpolitik;rentenanpass;17.360.400;;
Sozialpolitik;berufsgenossenschaft;17.340.400;;
Sozialpolitik;reichtum;16.060.400;;
Sozialpolitik;grundrent;15.589.612;;
Sozialpolitik;pflegekraft;14.906.922;;
Sozialpolitik;rentenpolit;14.782.891;;
Sozialpolitik;versich;14.751.065;;
Sozialpolitik;rentenniveau;14.130.400;;
Sozialpolitik;arbeitsschutz;14.104.190;;
Sozialpolitik;rentenerhoh;13.970.400;;
Sozialpolitik;familienpolit;13.758.875;;
Sozialpolitik;rentenrecht;12.958.085;;
Sozialpolitik;rentenanspruch;12.757.557;;
Sozialpolitik;jugendamt;12.621.353;;
Sozialpolitik;versicherungstrag;12.570.400;;
Sozialpolitik;jugendarbeit;12.290.400;;
Sozialpolitik;grundsicher;12.219.282;;
Sozialpolitik;leistungsverbesser;11.740.400;;
Sozialpolitik;jugendpolit;11.590.400;;
Sozialpolitik;hinterblieb;11.589.442;;
Sozialpolitik;burgerversicher;11.340.400;;
Sozialpolitik;angestelltenversicher;11.190.400;;
Sozialpolitik;bundessozialhilfegesetz;11.085.966;;
Sozialpolitik;kinderarmut;11.040.400;;
Sozialpolitik;rentenkass;10.935.323;;
Sozialpolitik;abschlag;10.909.694;;
Sozialpolitik;weltbank;10.542.366;;
Sozialpolitik;erwerbslos;10.410.400;;
Sozialpolitik;zusatzbeitrag;10.400.400;;
Sozialpolitik;dynamisier;10.389.354;;
Sozialpolitik;versicherungspflicht;10.190.400;;
Sozialpolitik;gesundheitsfond;10.180.400;;
Sozialpolitik;sozialamt;10.170.400;;
Sozialpolitik;bundesarbeitsminist;10.107.240;;
Sozialpolitik;sozialversicherungstrag;9.796.504;;
Sozialpolitik;rentenanpassungsgesetz;9.380.400;;
Sozialpolitik;altenpfleg;9.360.400;;
Sozialpolitik;krankenversicherungsbeitrag;9.161.259;;
Sozialpolitik;anpassungsgesetz;8.904.630;;
Sozialpolitik;beitragserhoh;8.829.066;;
Sozialpolitik;sozialabbau;8.810.400;;
Sozialpolitik;beschad;8.780.400;;
Sozialpolitik;kindererziehungszeit;8.660.344;;
Sozialpolitik;lebenserwart;8.623.092;;
Sozialpolitik;bundesjugendplan;8.560.400;;
Sozialpolitik;sozialreform;8.530.400;;
Sozialpolitik;praxisgebuhr;8.520.400;;
Sozialpolitik;rentensyst;8.380.400;;
Sozialpolitik;wirtschaftsrat;8.263.966;;
Sozialpolitik;abwert;8.193.563;;
Sozialpolitik;sozialbeirat;8.120.400;;
Sozialpolitik;rentenformel;8.090.400;;
Sozialpolitik;jugendbericht;7.990.400;;
Sozialpolitik;abfind;7.832.466;;
Sozialpolitik;erwerbsminderungsrent;7.799.901;;
Sozialpolitik;renteneintrittsalt;7.780.400;;
Sozialpolitik;kriegsbeschadigt;7.600.400;;
Sozialpolitik;schwerbeschadigt;7.403.335;;
Sozialpolitik;pflegeheim;7.367.535;;
Sozialpolitik;wohlfahrtsverband;7.353.009;;
Sozialpolitik;erwerbsleb;7.278.624;;
Sozialpolitik;rentenkurz;7.220.400;;
Wohnungswesen;wohnung;226.070.225;;
Wohnungswesen;miet;170.950.225;;
Wohnungswesen;wohnungsbau;120.720.225;;
Wohnungswesen;grundstuck;47.710.225;;
Wohnungswesen;wohngeld;46.030.225;;
Wohnungswesen;selbstverwalt;43.716.221;;
Wohnungswesen;raumordn;41.220.225;;
Wohnungswesen;stadtebau;39.700.225;;
Wohnungswesen;vermiet;38.311.055;;
Wohnungswesen;wohnraum;38.077.523;;
Wohnungswesen;wohnungswes;34.050.225;;
Wohnungswesen;bauwirtschaft;31.850.225;;
Wohnungswesen;wohnungsmarkt;27.120.225;;
Wohnungswesen;bauwes;25.690.225;;
Wohnungswesen;wohnungsbaus;24.250.225;;
Wohnungswesen;mietrecht;24.186.468;;
Wohnungswesen;wohnungspolit;21.530.225;;
Wohnungswesen;kommunalpolit;20.891.426;;
Wohnungswesen;enteign;19.980.225;;
Wohnungswesen;ratsprasidentschaft;19.260.225;;
Wohnungswesen;stadtebauforder;17.940.225;;
Wohnungswesen;sozialwohn;17.640.225;;
Wohnungswesen;verausser;16.905.190;;
Wohnungswesen;wohnungswirtschaft;15.468.263;;
Wohnungswesen;mieterhoh;14.970.225;;
Wohnungswesen;bauarbeit;14.620.225;;
Wohnungswesen;eigenheim;14.470.225;;
Wohnungswesen;mieterinn;14.370.225;;
Wohnungswesen;wohnungsnot;14.080.225;;
Wohnungswesen;eigenheimzulag;13.940.225;;
Wohnungswesen;wohnungsbaugesetz;13.702.652;;
Wohnungswesen;quadratmet;13.268.841;;
Wohnungswesen;mietwohn;13.110.225;;
Wohnungswesen;wohnungsunternehm;12.956.129;;
Wohnungswesen;architekt;12.450.225;;
Wohnungswesen;wohneigentum;11.857.946;;
Wohnungswesen;ruckgab;10.733.495;;
Wohnungswesen;baugewerb;10.630.225;;
Wohnungswesen;bundesbaugesetz;10.210.225;;
Wohnungswesen;eigentumswohn;10.195.693;;
Wohnungswesen;baugesetzbuch;9.810.225;;
Wohnungswesen;bauvorhab;9.455.455;;
Wohnungswesen;bauland;9.410.225;;
Wohnungswesen;baut;9.237.645;;
Wohnungswesen;wohnungsbestand;8.860.225;;
Wohnungswesen;wohnungsbaupolit;8.371.519;;
Wohnungswesen;gemeind;8.299.386;;
Wohnungswesen;wohnungseigentum;8.180.225;;
Wohnungswesen;bauherr;7.962.823;;
Wohnungswesen;wohngeldgesetz;7.850.225;;
Wohnungswesen;vermogenswert;7.686.446;;
Wohnungswesen;mieterschutz;7.563.751;;
Wohnungswesen;baukost;7.487.929;;
Wohnungswesen;mietwohnungsbau;7.180.225;;
Wohnungswesen;bauindustri;7.139.692;;
Wohnungswesen;schlechtwettergeld;7.100.225;;
Wohnungswesen;einkommensentwickl;6.976.985;;
Wohnungswesen;baurecht;6.766.797;;
Wohnungswesen;stadtebauforderungsgesetz;6.390.225;;
Wohnungswesen;pacht;6.324.025;;
Wohnungswesen;stadtetag;6.297.240;;
Wohnungswesen;bauminist;6.260.225;;
Wohnungswesen;bebauungsplan;6.240.225;;
Wohnungswesen;hausbesitz;6.196.533;;
Wohnungswesen;wohnungsbauminist;6.110.225;;
Wohnungswesen;baubereich;6.100.225;;
Wohnungswesen;grundbesitz;6.099.024;;
Wohnungswesen;verkehrswert;5.820.225;;
Wohnungswesen;mietverhaltnis;5.760.225;;
Wohnungswesen;altschuldenhilf;5.700.742;;
Wohnungswesen;qm;5.608.081;;
Wohnungswesen;bundesvermog;5.456.868;;
Wohnungswesen;bodenrecht;5.430.225;;
